payment_id,order_id,customer_id,merchant_id,device_id,instrument_id,amount,currency,status,failure_reason,created_at,authorized_at,captured_at
pay_000c314b54,ord_5ec5207b87,cust_0336,merch_004,dev_0336,instr_1b4a02ccb5,394.33,INR,success,,2026-08-17T19:01:53,2026-08-17T19:01:56,2026-08-17T19:01:59
pay_fc8bb0900d,ord_5b31904aa3,cust_0270,merch_020,dev_0362,instr_b445c6b97c,10723.07,INR,failed,risk_block,2026-07-10T20:20:26,,
pay_02123a02cd,ord_e72810ea2d,cust_0098,merch_007,dev_0098,instr_a5c865483d,1072.1,INR,success,,2026-08-04T08:52:51,2026-08-04T08:52:53,2026-08-04T08:52:54
pay_91bf21a851,ord_da852cb029,cust_0391,merch_020,dev_0391,instr_1a0db7db25,10471.57,INR,success,,2026-08-02T01:29:43,2026-08-02T01:29:44,2026-08-02T01:29:49
pay_cac33c1612,ord_73ffbaa0d2,cust_0065,merch_017,dev_0065,instr_deda49ffd3,45661.7,INR,success,,2026-07-24T19:33:31,2026-07-24T19:33:36,2026-07-24T19:33:38
pay_3c5e2fb48d,ord_5a194eebbf,cust_0086,merch_017,dev_0086,instr_6d21f0191b,1335.39,INR,success,,2026-08-22T22:25:31,2026-08-22T22:25:35,2026-08-22T22:25:38
pay_fd0e9d74eb,ord_d1f53f9903,cust_0165,merch_023,dev_0165,instr_897d9029a2,1072.31,INR,success,,2026-08-21T12:56:56,2026-08-21T12:57:00,2026-08-21T12:57:10
pay_92a4b09c5a,ord_cf26a5dddf,cust_0333,merch_002,dev_0333,instr_b9c92eaaf1,1352.84,INR,success,,2026-08-17T09:25:22,2026-08-17T09:25:25,2026-08-17T09:25:32
pay_2286746cc9,ord_d0a3a82eea,cust_0194,merch_019,dev_0194,instr_bec6c1159f,1279.4,INR,failed,technical_failure,2026-07-29T05:05:46,,
pay_5b071e9caa,ord_f018e8d770,cust_0228,merch_017,dev_0228,instr_ee405bf8fe,917.55,INR,success,,2026-08-18T16:07:05,2026-08-18T16:07:09,2026-08-18T16:07:16
pay_4bb3eaef0b,ord_8cf8428227,cust_0210,merch_012,dev_0210,instr_11bf708641,4828.71,INR,success,,2026-08-10T14:59:19,2026-08-10T14:59:21,2026-08-10T14:59:26
pay_11042c550f,ord_7b2a769022,cust_0331,merch_003,dev_0331,instr_44e794c273,215.39,INR,success,,2026-08-22T05:11:49,2026-08-22T05:11:51,2026-08-22T05:11:53
pay_55dd85e5c8,ord_52e8034e56,cust_0061,merch_003,dev_0061,instr_843a79071b,864.44,INR,success,,2026-08-05T21:42:43,2026-08-05T21:42:46,2026-08-05T21:42:51
pay_3042a90ce3,ord_45c2066a48,cust_0382,merch_025,dev_0382,instr_70d974c63d,4381.88,INR,success,,2026-09-01T03:30:04,2026-09-01T03:30:09,2026-09-01T03:30:14
pay_a8cb85940e,ord_2d7bd1b946,cust_0005,merch_025,dev_0005,instr_e74629cf80,1251.23,INR,success,,2026-08-12T16:56:53,2026-08-12T16:56:54,2026-08-12T16:57:02
pay_064abc7ece,ord_f3188e718f,cust_0335,merch_017,dev_0335,instr_076110f4e5,48156.58,INR,success,,2026-08-12T02:15:16,2026-08-12T02:15:18,2026-08-12T02:15:26
pay_886d88c280,ord_75d00efedf,cust_0120,merch_017,dev_0120,instr_f7e430f96b,7302.46,INR,success,,2026-08-19T00:14:22,2026-08-19T00:14:23,2026-08-19T00:14:29
pay_e235b69cf1,ord_b031559990,cust_0097,merch_014,dev_0097,instr_cdf0540586,8828.38,INR,success,,2026-07-24T20:22:04,2026-07-24T20:22:09,2026-07-24T20:22:10
pay_4cb1acb928,ord_ee7053c479,cust_0192,merch_005,dev_0192,instr_1a775c479f,2847.63,INR,success,,2026-07-05T10:33:31,2026-07-05T10:33:34,2026-07-05T10:33:40
pay_074b68c0ea,ord_2c06e553ab,cust_0116,merch_014,dev_0116,instr_326d50d282,1153.68,INR,success,,2026-08-25T16:42:29,2026-08-25T16:42:30,2026-08-25T16:42:40
pay_c1a5aeb594,ord_35d2448841,cust_0017,merch_005,dev_0017,instr_ca5c4d315b,1433.69,INR,success,,2026-08-05T13:32:22,2026-08-05T13:32:24,2026-08-05T13:32:31
pay_6277fb0a41,ord_3507e0276d,cust_0033,merch_018,dev_0033,instr_4b5cd54b8f,764.69,INR,success,,2026-08-05T10:15:21,2026-08-05T10:15:24,2026-08-05T10:15:26
pay_7b3c5ab430,ord_3bd882280e,cust_0088,merch_004,dev_0088,instr_44029a394b,3365.18,INR,failed,technical_failure,2026-09-01T01:56:23,,
pay_39b55c76b8,ord_1fc31696f6,cust_0198,merch_010,dev_0198,instr_31d24b5012,507.55,INR,success,,2026-08-24T09:55:49,2026-08-24T09:55:52,2026-08-24T09:56:01
pay_85d557da70,ord_1e242d657a,cust_0006,merch_006,dev_0006,instr_bf969e2cf8,1373.74,INR,success,,2026-08-11T11:20:28,2026-08-11T11:20:30,2026-08-11T11:20:39
pay_699620d0b5,ord_811eec0677,cust_0215,merch_016,dev_0141,instr_2fa6c904c1,5584.43,INR,success,,2026-07-24T13:07:57,2026-07-24T13:08:00,2026-07-24T13:08:07
pay_22acd24395,ord_b0e32b5fc7,cust_0364,merch_022,dev_0364,instr_ab8e7f0671,945.19,INR,success,,2026-08-03T15:05:00,2026-08-03T15:05:04,2026-08-03T15:05:09
pay_d679747cb6,ord_622e242b73,cust_0104,merch_001,dev_0178,instr_29dc44a7a7,28937.8,INR,success,,2026-08-12T06:17:21,2026-08-12T06:17:26,2026-08-12T06:17:34
pay_fd44e616e9,ord_1930addc34,cust_0236,merch_015,dev_0236,instr_59e89baa7f,9241.55,INR,success,,2026-08-01T10:52:59,2026-08-01T10:53:02,2026-08-01T10:53:09
pay_b6341f9a3e,ord_e03354a378,cust_0314,merch_006,dev_0314,instr_a447a6eab0,351.41,INR,success,,2026-09-02T11:25:49,2026-09-02T11:25:51,2026-09-02T11:26:01
pay_e335c2ef18,ord_24465dd63d,cust_0049,merch_013,dev_0049,instr_e5ad60b74d,1958.48,INR,success,,2026-07-19T20:00:31,2026-07-19T20:00:36,2026-07-19T20:00:41
pay_3676315388,ord_1549457554,cust_0342,merch_003,dev_0342,instr_253fa0f1a1,9085.3,INR,success,,2026-07-25T14:14:25,2026-07-25T14:14:30,2026-07-25T14:14:32
pay_60a92f973e,ord_d943939f78,cust_0189,merch_003,dev_0189,instr_487f77fc0d,6796.15,INR,success,,2026-08-05T03:39:56,2026-08-05T03:39:59,2026-08-05T03:40:03
pay_16f07e2d8e,ord_b7e217e38d,cust_0260,merch_002,dev_0260,instr_d6852961de,202.47,INR,success,,2026-08-18T08:18:51,2026-08-18T08:18:55,2026-08-18T08:18:59
pay_b7e26ed86e,ord_dc427430c2,cust_0204,merch_002,dev_0204,instr_2dee773f2c,260.56,INR,success,,2026-07-17T18:01:22,2026-07-17T18:01:26,2026-07-17T18:01:34
pay_5448c80a90,ord_31845c7f44,cust_0237,merch_003,dev_0237,instr_a4c0a66c5b,1019.83,INR,success,,2026-08-15T23:58:12,2026-08-15T23:58:15,2026-08-15T23:58:18
pay_b0ead415c1,ord_262a72b856,cust_0088,merch_001,dev_0088,instr_44029a394b,3360.98,INR,success,,2026-07-16T13:17:37,2026-07-16T13:17:38,2026-07-16T13:17:43
pay_133f6ff205,ord_34123e44be,cust_0079,merch_015,dev_0079,instr_efa00f6bbf,403.34,INR,success,,2026-07-07T20:15:44,2026-07-07T20:15:45,2026-07-07T20:15:54
pay_bd6fd102ab,ord_4b77cfdaf6,cust_0329,merch_022,dev_0329,instr_2ef3343cd3,10918.6,INR,success,,2026-08-11T10:12:24,2026-08-11T10:12:29,2026-08-11T10:12:30
pay_cc9f190079,ord_03fd74c65a,cust_0025,merch_025,dev_0025,instr_10f59c8905,382.43,INR,success,,2026-07-28T17:50:33,2026-07-28T17:50:35,2026-07-28T17:50:37
pay_d182eab29e,ord_0435a5b4e1,cust_0009,merch_014,dev_0009,instr_2566ea6d76,120.38,INR,success,,2026-07-23T03:44:46,2026-07-23T03:44:47,2026-07-23T03:44:50
pay_5dc9eabf05,ord_3a1897fc44,cust_0371,merch_006,dev_0371,instr_05ebabc8af,817.5,INR,success,,2026-08-05T06:17:41,2026-08-05T06:17:43,2026-08-05T06:17:53
pay_040169ace4,ord_888a0db366,cust_0107,merch_018,dev_0107,instr_d2f9064a9c,699.03,INR,failed,timeout,2026-07-27T01:33:00,,
pay_d60e5f9cba,ord_412b03a23d,cust_0008,merch_013,dev_0008,instr_f43a1df778,1625.8,INR,success,,2026-07-25T03:47:06,2026-07-25T03:47:09,2026-07-25T03:47:19
pay_bd57b1ab48,ord_8900371048,cust_0189,merch_002,dev_0189,instr_487f77fc0d,405.99,INR,success,,2026-08-02T18:37:32,2026-08-02T18:37:33,2026-08-02T18:37:42
pay_e8e2f0c9ee,ord_f8c85163d2,cust_0292,merch_006,dev_0292,instr_d2cc263ca3,232.64,INR,success,,2026-08-04T23:48:00,2026-08-04T23:48:02,2026-08-04T23:48:08
pay_85f560037b,ord_cfbb03a15c,cust_0090,merch_021,dev_0090,instr_4a78180810,8720.06,INR,success,,2026-08-20T07:26:42,2026-08-20T07:26:47,2026-08-20T07:26:57
pay_b8238d24f7,ord_d8d791267c,cust_0230,merch_013,dev_0230,instr_5e394251bd,1138.54,INR,success,,2026-08-22T09:03:13,2026-08-22T09:03:18,2026-08-22T09:03:20
pay_a97f9805c8,ord_48d321d97d,cust_0159,merch_008,dev_0159,instr_0e2a87c8ba,9451.08,INR,failed,insufficient_funds,2026-07-12T04:59:28,,
pay_168e83ff63,ord_3b67f7f63f,cust_0104,merch_005,dev_0178,instr_29dc44a7a7,998.85,INR,success,,2026-07-27T14:43:45,2026-07-27T14:43:48,2026-07-27T14:43:51
pay_744049d6dd,ord_096a20dfc5,cust_0143,merch_011,dev_0143,instr_e4247d1085,9485.19,INR,success,,2026-08-24T01:43:18,2026-08-24T01:43:21,2026-08-24T01:43:22
pay_35fdfae047,ord_eeeb410114,cust_0118,merch_024,dev_0118,instr_95c132b803,439.15,INR,success,,2026-08-25T20:41:14,2026-08-25T20:41:16,2026-08-25T20:41:20
pay_74ad80052b,ord_52d23ca3b2,cust_0312,merch_013,dev_0312,instr_f7f895655b,356.96,INR,success,,2026-07-05T02:04:49,2026-07-05T02:04:50,2026-07-05T02:04:54
pay_fb37525777,ord_007b17dfbe,cust_0027,merch_021,dev_0027,instr_8f49fed2f6,47654.43,INR,success,,2026-07-16T16:34:42,2026-07-16T16:34:47,2026-07-16T16:34:51
pay_e62c0a17b7,ord_47f718f85a,cust_0121,merch_017,dev_0121,instr_3c439bb5d0,1114.98,INR,success,,2026-08-03T17:45:40,2026-08-03T17:45:42,2026-08-03T17:45:49
pay_17cbd8d051,ord_161e11b432,cust_0091,merch_020,dev_0091,instr_8dce283a6f,499.49,INR,success,,2026-08-17T00:32:51,2026-08-17T00:32:55,2026-08-17T00:32:57
pay_fc4267218e,ord_0f6890960e,cust_0185,merch_013,dev_0191,instr_e56525784a,759.0,INR,success,,2026-08-14T12:57:21,2026-08-14T12:57:25,2026-08-14T12:57:26
pay_4c0969a3d3,ord_518823857e,cust_0391,merch_013,dev_0391,instr_1a0db7db25,216.53,INR,success,,2026-08-02T15:35:24,2026-08-02T15:35:26,2026-08-02T15:35:31
pay_9dc5781ab7,ord_92967bf1d4,cust_0195,merch_015,dev_0195,instr_abd0d2fb08,496.52,INR,failed,technical_failure,2026-08-28T01:53:09,,
pay_a3f622026d,ord_b35a23e930,cust_0241,merch_007,dev_0241,instr_a278884a5f,365.48,INR,success,,2026-07-05T17:54:21,2026-07-05T17:54:25,2026-07-05T17:54:32
pay_ee08d0fefa,ord_695aac7efe,cust_0381,merch_012,dev_0381,instr_8d10272260,530.94,INR,success,,2026-08-30T14:51:33,2026-08-30T14:51:34,2026-08-30T14:51:36
pay_5f492ab727,ord_6c0e26909e,cust_0198,merch_019,dev_0198,instr_31d24b5012,1168.13,INR,success,,2026-07-29T06:47:42,2026-07-29T06:47:46,2026-07-29T06:47:52
pay_05b83f9b41,ord_7f245e0869,cust_0357,merch_002,dev_0357,instr_119f394ecb,11228.45,INR,success,,2026-07-28T11:03:59,2026-07-28T11:04:02,2026-07-28T11:04:03
pay_fb14682764,ord_b6d927f402,cust_0358,merch_022,dev_0358,instr_f23d99f798,4243.97,INR,success,,2026-08-17T17:19:25,2026-08-17T17:19:30,2026-08-17T17:19:40
pay_759779f91d,ord_2ba52e56eb,cust_0340,merch_006,dev_0340,instr_57f235fd02,1179.36,INR,success,,2026-08-10T19:35:42,2026-08-10T19:35:43,2026-08-10T19:35:52
pay_8bb491afe3,ord_f6d18d9842,cust_0097,merch_014,dev_0097,instr_cdf0540586,697.62,INR,success,,2026-08-02T20:13:21,2026-08-02T20:13:25,2026-08-02T20:13:27
pay_6d26d79a7a,ord_55d95b098f,cust_0056,merch_021,dev_0056,instr_7a9cc36dd0,9874.11,INR,success,,2026-07-18T08:32:47,2026-07-18T08:32:51,2026-07-18T08:32:56
pay_1950f70f07,ord_712590c036,cust_0004,merch_006,dev_0004,instr_61669119e0,1516.58,INR,success,,2026-07-11T06:44:32,2026-07-11T06:44:35,2026-07-11T06:44:42
pay_13cf90a088,ord_64b55bd03f,cust_0088,merch_006,dev_0088,instr_44029a394b,1085.67,INR,success,,2026-07-23T17:25:16,2026-07-23T17:25:17,2026-07-23T17:25:25
pay_6252c789ee,ord_3287a8c6a0,cust_0291,merch_007,dev_0291,instr_2f28cba5a3,182.57,INR,success,,2026-07-22T05:47:25,2026-07-22T05:47:29,2026-07-22T05:47:37
pay_9cdde54ada,ord_b7510e86e3,cust_0321,merch_020,dev_0321,instr_a4ad02fdfa,991.01,INR,failed,technical_failure,2026-07-12T05:58:13,,
pay_a31dc41544,ord_f29234d076,cust_0033,merch_011,dev_0033,instr_4b5cd54b8f,428.69,INR,failed,timeout,2026-08-20T14:35:05,,
pay_f38e5eb5a0,ord_2961eb51e7,cust_0004,merch_022,dev_0004,instr_61669119e0,11870.0,INR,success,,2026-07-13T21:39:28,2026-07-13T21:39:29,2026-07-13T21:39:36
pay_57d9502749,ord_88e11b044f,cust_0309,merch_017,dev_0309,instr_53dcd4cea6,40931.83,INR,success,,2026-08-20T16:17:24,2026-08-20T16:17:29,2026-08-20T16:17:36
pay_dd7bd7eb26,ord_e97137b226,cust_0173,merch_012,dev_0173,instr_0883157c0f,5102.31,INR,success,,2026-08-04T02:31:28,2026-08-04T02:31:32,2026-08-04T02:31:39
pay_7a3cafe4a3,ord_bb51aaa9f7,cust_0313,merch_002,dev_0313,instr_74a3534b29,45176.94,INR,success,,2026-07-14T05:25:48,2026-07-14T05:25:52,2026-07-14T05:25:55
pay_4730b2e979,ord_a1390c0ba4,cust_0014,merch_020,dev_0014,instr_d87f5ef8c7,842.88,INR,success,,2026-07-28T15:08:04,2026-07-28T15:08:08,2026-07-28T15:08:17
pay_660d16d96a,ord_02df9c46fd,cust_0212,merch_022,dev_0212,instr_11b8ec988e,1480.65,INR,success,,2026-08-04T18:44:31,2026-08-04T18:44:32,2026-08-04T18:44:38
pay_22b519758c,ord_cb9ca0200d,cust_0348,merch_015,dev_0348,instr_ce108162ea,778.35,INR,success,,2026-09-01T23:26:37,2026-09-01T23:26:41,2026-09-01T23:26:43
pay_b32c8920c4,ord_9d8fba967a,cust_0376,merch_013,dev_0376,instr_29e5f695d5,373.11,INR,failed,issuer_declined,2026-07-18T09:35:25,,
pay_0e90436440,ord_aab2900f3c,cust_0155,merch_022,dev_0155,instr_6b7d0e205e,49514.35,INR,success,,2026-08-18T19:43:47,2026-08-18T19:43:48,2026-08-18T19:43:56
pay_65c85e0116,ord_b57143fb29,cust_0340,merch_018,dev_0340,instr_57f235fd02,396.3,INR,success,,2026-07-13T04:23:28,2026-07-13T04:23:29,2026-07-13T04:23:32
pay_d1df39eb10,ord_d3c3186a35,cust_0168,merch_013,dev_0168,instr_db5459e137,3813.95,INR,success,,2026-07-29T12:19:04,2026-07-29T12:19:05,2026-07-29T12:19:08
pay_61a0590e7e,ord_ecf7c2297d,cust_0274,merch_021,dev_0274,instr_1b38863452,2449.64,INR,success,,2026-08-05T19:28:58,2026-08-05T19:29:03,2026-08-05T19:29:05
pay_1cee966e90,ord_0c07802dac,cust_0330,merch_011,dev_0330,instr_0a87168a0f,1104.42,INR,success,,2026-08-10T13:18:36,2026-08-10T13:18:38,2026-08-10T13:18:43
pay_b79040e12e,ord_fdc69277e5,cust_0060,merch_010,dev_0060,instr_1619d173cf,224.8,INR,success,,2026-08-30T23:55:37,2026-08-30T23:55:38,2026-08-30T23:55:48
pay_cb51c8bdd2,ord_3a64dfacb7,cust_0189,merch_005,dev_0189,instr_487f77fc0d,11517.72,INR,success,,2026-08-29T12:18:49,2026-08-29T12:18:54,2026-08-29T12:19:03
pay_0ba049ead2,ord_3f80afe0e7,cust_0098,merch_013,dev_0098,instr_b8d8bdf67a,24146.43,INR,success,,2026-08-08T22:34:01,2026-08-08T22:34:06,2026-08-08T22:34:16
pay_cf7b2a78b0,ord_96573b4972,cust_0114,merch_004,dev_0114,instr_c5ff75eaa4,853.61,INR,failed,risk_block,2026-08-18T05:16:56,,
pay_c5e00fa9a1,ord_2a39c14ae3,cust_0113,merch_016,dev_0113,instr_069db43d5f,3047.97,INR,success,,2026-08-01T00:21:11,2026-08-01T00:21:12,2026-08-01T00:21:22
pay_ddec0d4921,ord_be580f266b,cust_0164,merch_010,dev_0394,instr_71eb2c1ffc,1064.04,INR,success,,2026-07-31T01:11:26,2026-07-31T01:11:28,2026-07-31T01:11:36
pay_6fa47d89d7,ord_5bca3df8fc,cust_0150,merch_023,dev_0079,instr_84578e51ec,14234.88,INR,success,,2026-08-05T20:16:59,2026-08-05T20:17:01,2026-08-05T20:17:05
pay_cbbe34b112,ord_2fc3f944db,cust_0359,merch_024,dev_0359,instr_b836413fca,1311.6,INR,success,,2026-07-21T21:08:50,2026-07-21T21:08:53,2026-07-21T21:08:56
pay_7d571e2f4a,ord_3a377350e9,cust_0012,merch_018,dev_0012,instr_233d1ac1c8,691.41,INR,success,,2026-08-19T11:09:08,2026-08-19T11:09:12,2026-08-19T11:09:14
pay_c3c3341ced,ord_a4b8e2dd56,cust_0271,merch_024,dev_0271,instr_f6030ac913,1074.93,INR,failed,timeout,2026-07-23T10:35:51,,
pay_cfa1951ad3,ord_c464f96d63,cust_0298,merch_002,dev_0298,instr_ff72681380,8950.67,INR,success,,2026-08-17T22:07:40,2026-08-17T22:07:44,2026-08-17T22:07:52
pay_bd15051406,ord_169ee8a716,cust_0150,merch_005,dev_0079,instr_84578e51ec,1226.1,INR,success,,2026-07-23T11:54:33,2026-07-23T11:54:38,2026-07-23T11:54:40
pay_52d0d68d38,ord_6fb7544132,cust_0348,merch_005,dev_0348,instr_ce108162ea,1475.78,INR,failed,expired,2026-07-20T19:59:16,,
pay_8974b239be,ord_0cf5141744,cust_0092,merch_002,dev_0092,instr_66fc4e65c8,821.61,INR,success,,2026-08-06T08:43:44,2026-08-06T08:43:48,2026-08-06T08:43:52
pay_de94df9ec7,ord_73e816ad48,cust_0018,merch_004,dev_0018,instr_9ea9fdb3a5,784.08,INR,success,,2026-08-31T09:08:34,2026-08-31T09:08:38,2026-08-31T09:08:40
pay_faf5dcabe5,ord_439825262e,cust_0399,merch_015,dev_0399,instr_046373e8cc,8328.26,INR,success,,2026-07-31T05:17:59,2026-07-31T05:18:00,2026-07-31T05:18:02
pay_7bf763790b,ord_9f689c6a05,cust_0043,merch_004,dev_0043,instr_f11fa50f78,1036.31,INR,failed,insufficient_funds,2026-08-22T23:48:00,,
pay_bd6acff4d9,ord_3189da37e6,cust_0294,merch_016,dev_0294,instr_d53c37a8a1,1143.5,INR,success,,2026-08-31T01:30:29,2026-08-31T01:30:33,2026-08-31T01:30:38
pay_fe9c08fff9,ord_f8f663cf22,cust_0293,merch_005,dev_0293,instr_1f73229ea3,188.9,INR,success,,2026-08-25T16:29:29,2026-08-25T16:29:30,2026-08-25T16:29:37
pay_f43b9beacb,ord_d0769d77b6,cust_0285,merch_018,dev_0285,instr_cb2f28b794,7065.92,INR,success,,2026-07-10T16:58:17,2026-07-10T16:58:19,2026-07-10T16:58:21
pay_efde44f02c,ord_cad8d33cc0,cust_0093,merch_020,dev_0093,instr_0950f5a8c5,1555.9,INR,failed,technical_failure,2026-08-16T22:07:41,,
pay_53fcd19caa,ord_47b53c691d,cust_0106,merch_021,dev_0106,instr_fc19afd1ae,887.49,INR,success,,2026-07-07T21:34:05,2026-07-07T21:34:10,2026-07-07T21:34:15
pay_57b915f3fe,ord_1646cbf574,cust_0187,merch_018,dev_0187,instr_d64d87a32a,1467.94,INR,success,,2026-07-04T12:11:57,2026-07-04T12:12:02,2026-07-04T12:12:07
pay_30c1d1175c,ord_81d5529982,cust_0338,merch_018,dev_0338,instr_a605cf1a2d,907.9,INR,success,,2026-08-03T21:11:37,2026-08-03T21:11:42,2026-08-03T21:11:46
pay_96314efe11,ord_043a8cc787,cust_0353,merch_004,dev_0353,instr_8f96c4e517,1969.72,INR,failed,issuer_declined,2026-07-08T01:35:46,,
pay_e7f98712f5,ord_6667cb1218,cust_0111,merch_005,dev_0111,instr_5d851dd013,3768.42,INR,failed,authentication_failure,2026-08-08T08:40:56,,
pay_185f33ebdd,ord_121d3ec86e,cust_0039,merch_018,dev_0039,instr_c7990671a2,634.5,INR,success,,2026-07-20T08:33:42,2026-07-20T08:33:45,2026-07-20T08:33:52
pay_29b04083c0,ord_608cb8c9d8,cust_0356,merch_005,dev_0356,instr_2f959111b8,198.78,INR,success,,2026-07-30T15:44:48,2026-07-30T15:44:53,2026-07-30T15:45:02
pay_fc4d45b0cf,ord_3279ddc688,cust_0310,merch_006,dev_0310,instr_b184016597,314.89,INR,failed,authentication_failure,2026-08-15T14:25:28,,
pay_033adf5569,ord_7ce31fee48,cust_0040,merch_009,dev_0040,instr_58d8bdd17b,253.99,INR,failed,authentication_failure,2026-08-26T17:47:30,,
pay_5dcf167d43,ord_b3ede93d7c,cust_0186,merch_011,dev_0186,instr_3f6ffdaac2,3036.46,INR,failed,timeout,2026-07-26T10:04:18,,
pay_2489f6760b,ord_7b796cf977,cust_0114,merch_013,dev_0114,instr_c5ff75eaa4,41743.88,INR,success,,2026-07-16T11:47:02,2026-07-16T11:47:05,2026-07-16T11:47:15
pay_2cc1cf909c,ord_63b92f02f9,cust_0251,merch_004,dev_0251,instr_0588a60308,1080.64,INR,success,,2026-07-31T21:05:59,2026-07-31T21:06:00,2026-07-31T21:06:03
pay_69a526d1c3,ord_c8a69e87ef,cust_0163,merch_025,dev_0163,instr_a0aaee9bbe,583.24,INR,success,,2026-08-25T02:54:33,2026-08-25T02:54:35,2026-08-25T02:54:40
pay_ff6e219413,ord_cc069aa9e3,cust_0005,merch_022,dev_0005,instr_e74629cf80,317.69,INR,success,,2026-07-16T18:27:34,2026-07-16T18:27:37,2026-07-16T18:27:38
pay_197b08ecc0,ord_0c03b314a7,cust_0372,merch_021,dev_0372,instr_8f31c8289f,38885.09,INR,success,,2026-07-28T16:28:19,2026-07-28T16:28:21,2026-07-28T16:28:29
pay_0f877ec0b0,ord_d2d51b2d48,cust_0182,merch_015,dev_0182,instr_8119872294,486.15,INR,success,,2026-08-15T00:45:53,2026-08-15T00:45:54,2026-08-15T00:45:59
pay_289979b51f,ord_db58c7d3f1,cust_0209,merch_025,dev_0209,instr_00436b664d,226.2,INR,success,,2026-07-12T05:11:23,2026-07-12T05:11:24,2026-07-12T05:11:27
pay_b044b286d9,ord_1c49a7857e,cust_0295,merch_002,dev_0295,instr_d2073c81d1,500.19,INR,success,,2026-08-21T08:25:29,2026-08-21T08:25:33,2026-08-21T08:25:42
pay_94a57d7d4e,ord_c97610dbcc,cust_0375,merch_005,dev_0375,instr_5107a4101f,821.02,INR,success,,2026-08-25T04:36:13,2026-08-25T04:36:18,2026-08-25T04:36:22
pay_3b5777aa5a,ord_fbe3459ede,cust_0382,merch_001,dev_0382,instr_70d974c63d,8877.21,INR,success,,2026-08-07T00:02:58,2026-08-07T00:03:03,2026-08-07T00:03:13
pay_962461ccf4,ord_ae4d180247,cust_0022,merch_020,dev_0022,instr_74877d71fc,335.95,INR,success,,2026-08-24T07:52:53,2026-08-24T07:52:56,2026-08-24T07:52:59
pay_e1d449d13f,ord_42047540fc,cust_0264,merch_012,dev_0264,instr_3a775d97ea,28063.45,INR,success,,2026-08-10T07:21:17,2026-08-10T07:21:18,2026-08-10T07:21:24
pay_d99f36546f,ord_a48716b0a2,cust_0348,merch_008,dev_0348,instr_ce108162ea,10433.16,INR,success,,2026-07-15T22:38:46,2026-07-15T22:38:49,2026-07-15T22:38:54
pay_701afa7e88,ord_f6bbb4bf9c,cust_0110,merch_001,dev_0110,instr_5e25de8ad1,7472.84,INR,success,,2026-07-25T14:43:33,2026-07-25T14:43:38,2026-07-25T14:43:39
pay_0ec592778c,ord_e6d0acbff4,cust_0238,merch_020,dev_0238,instr_e84df31a90,2103.72,INR,success,,2026-07-05T01:43:38,2026-07-05T01:43:41,2026-07-05T01:43:43
pay_2bb18af6c8,ord_6afcc20075,cust_0003,merch_012,dev_0003,instr_70d933011c,3454.66,INR,failed,insufficient_funds,2026-08-07T22:07:12,,
pay_22f47b35db,ord_f44d169120,cust_0044,merch_017,dev_0044,instr_e229fa238d,315.19,INR,failed,issuer_declined,2026-07-16T12:34:27,,
pay_09db3123ce,ord_f92119c37c,cust_0129,merch_008,dev_0129,instr_232a9d11c8,624.03,INR,success,,2026-08-08T21:20:11,2026-08-08T21:20:16,2026-08-08T21:20:21
pay_9c81cbfde8,ord_6493a8ae22,cust_0056,merch_015,dev_0056,instr_7a9cc36dd0,6113.25,INR,success,,2026-07-18T01:55:51,2026-07-18T01:55:52,2026-07-18T01:55:58
pay_ccb8045242,ord_5b2ba39aac,cust_0364,merch_007,dev_0364,instr_ab8e7f0671,498.86,INR,success,,2026-07-17T11:29:51,2026-07-17T11:29:54,2026-07-17T11:29:55
pay_2523a1fcc3,ord_033cf26721,cust_0083,merch_022,dev_0083,instr_ee47e2e786,771.01,INR,success,,2026-07-30T07:21:28,2026-07-30T07:21:33,2026-07-30T07:21:41
pay_b20cb975f7,ord_6f3dce77cd,cust_0350,merch_023,dev_0350,instr_c8a3bffee4,1151.53,INR,failed,expired,2026-08-12T07:46:43,,
pay_99065bfe1a,ord_01ece8ed93,cust_0011,merch_005,dev_0011,instr_a7ab0fa14c,800.0,INR,success,,2026-07-27T11:05:47,2026-07-27T11:05:50,2026-07-27T11:05:57
pay_ee5421632e,ord_2ea7d70a3f,cust_0306,merch_024,dev_0306,instr_686db9b8fe,772.27,INR,failed,insufficient_funds,2026-07-31T21:37:41,,
pay_51859ed9f7,ord_04532c5d53,cust_0317,merch_005,dev_0317,instr_f4a639ef3e,3462.03,INR,success,,2026-07-31T19:06:03,2026-07-31T19:06:05,2026-07-31T19:06:12
pay_d1e3ae2a1f,ord_b5bd20e440,cust_0102,merch_016,dev_0102,instr_620de02e18,10004.5,INR,success,,2026-08-22T06:31:22,2026-08-22T06:31:27,2026-08-22T06:31:30
pay_91bf91b722,ord_419396feb0,cust_0118,merch_004,dev_0118,instr_95c132b803,153.71,INR,success,,2026-07-23T03:48:20,2026-07-23T03:48:25,2026-07-23T03:48:29
pay_4d50b4ef63,ord_833026e862,cust_0047,merch_002,dev_0047,instr_adb3ca4de6,834.96,INR,success,,2026-07-26T23:15:55,2026-07-26T23:15:59,2026-07-26T23:16:00
pay_7931dd0deb,ord_1934cece84,cust_0262,merch_014,dev_0262,instr_3d280f2f62,4695.04,INR,success,,2026-07-30T15:23:19,2026-07-30T15:23:22,2026-07-30T15:23:29
